timestamp,source,destination,relay,mission_phase,frequency_band,encryption,packet_size,delay_ms,signal_strength,ttl,ttl_evidence,dsslv_score,dynamic_ttl_trust,trust_score,status
2026-07-15 12:45:12,Lunar_Probe,Earth,Relay_C,Sample Collection,S-Band,RSA-4096,2048,922,-67,60,93.75,97,90.0,93.5,Normal
2026-07-15 11:22:43,Orbiter_1,Earth,Relay_B,Orbit,X-Band,AES-256,512,1310,-69,64,100.0,99,96.0,97.5,Normal
2026-07-15 12:33:50,Lunar_Probe,Earth,Relay_C,Cruise,Ka-Band,Post-Quantum,4096,966,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 12:57:45,Lunar_Probe,Earth,Relay_C,Launch,S-Band,AES-256,2048,927,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 13:21:44,ISS_Module,Earth,Relay_E,Launch,X-Band,AES-256,512,525,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 12:58:15,Lunar_Probe,Earth,Relay_C,Return Mission,S-Band,Post-Quantum,2048,965,-66,63,98.44,96,94.5,95.25,Normal
2026-07-15 11:11:24,Orbiter_1,Earth,Relay_B,Orbit,X-Band,RSA-4096,4096,1330,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 12:34:55,Lunar_Probe,Earth,Relay_C,Sample Collection,S-Band,RSA-4096,1024,1050,-64,60,93.75,94,90.0,92.0,Normal
2026-07-15 12:23:12,Lunar_Probe,Earth,Relay_C,Launch,S-Band,RSA-4096,512,993,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 12:59:15,DeepSpace_Satellite,Earth,Relay_D,Cruise,S-Band,Post-Quantum,512,2151,-80,61,95.31,90,91.5,90.75,Normal
2026-07-15 11:11:48,ISS_Module,Earth,Relay_E,Sample Collection,Ka-Band,Post-Quantum,2048,554,-58,63,98.44,88,94.5,91.25,Normal
2026-07-15 13:35:42,ISS_Module,Earth,Relay_E,Landing,X-Band,RSA-4096,2048,507,-55,62,96.88,85,93.0,89.0,Normal
2026-07-15 14:00:00,Mars_Rover,Earth,Relay_A,Orbit,X-Band,AES-256,512,1209,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 14:00:20,ISS_Module,Earth,Relay_E,Landing,Ka-Band,AES-256,512,456,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 11:12:12,Orbiter_1,Earth,Relay_B,Landing,X-Band,Post-Quantum,1024,1295,-70,64,100.0,100,96.0,98.0,Normal
2026-07-15 13:48:57,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,AES-256,2048,453,-60,62,96.88,90,93.0,91.5,Normal
2026-07-15 13:37:12,DeepSpace_Satellite,Earth,Relay_D,Landing,S-Band,RSA-4096,512,2284,-80,61,95.31,90,91.5,90.75,Normal
2026-07-15 11:00:25,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,S-Band,AES-256,4096,1997,-76,63,98.44,94,94.5,94.25,Normal
2026-07-15 11:36:48,DeepSpace_Satellite,Earth,Trusted,Orbit,S-Band,AES-256,4096,9108,-92,38,59.38,78,57.0,67.5,Replay
2026-07-15 12:25:24,Orbiter_1,Earth,Relay_B,Data Transmission,X-Band,Post-Quantum,4096,1298,-69,60,93.75,99,90.0,94.5,Normal
2026-07-15 12:01:20,DeepSpace_Satellite,Earth,Unknown_Relay,Return Mission,S-Band,AES-256,1024,669,-33,51,79.69,63,76.5,69.75,Spoofing
2026-07-15 11:25:03,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,S-Band,RSA-4096,512,2121,-81,61,95.31,89,91.5,90.25,Normal
2026-07-15 11:49:30,Mars_Rover,Earth,Relay_A,Cruise,S-Band,AES-256,4096,1214,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 12:26:12,DeepSpace_Satellite,Earth,Relay_D,Orbit,S-Band,Post-Quantum,1024,2485,-80,63,98.44,90,94.5,92.25,Normal
2026-07-15 11:13:12,Lunar_Probe,Earth,Trusted,Orbit,S-Band,Post-Quantum,4096,3655,-82,43,67.19,88,64.5,76.25,Replay
2026-07-15 13:15:28,Mars_Rover,Earth,Relay_A,Cruise,S-Band,Post-Quantum,4096,1214,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 14:04:40,Lunar_Probe,Earth,Relay_C,Data Transmission,Ka-Band,Post-Quantum,1024,954,-65,63,98.44,95,94.5,94.75,Normal
2026-07-15 11:13:30,ISS_Module,Earth,Relay_E,Launch,Ka-Band,RSA-4096,4096,506,-59,64,100.0,89,96.0,92.5,Normal
2026-07-15 11:50:24,Lunar_Probe,Earth,Trusted,Data Transmission,X-Band,RSA-4096,2048,3982,-79,44,68.75,91,66.0,78.5,Replay
2026-07-15 11:13:42,ISS_Module,Earth,Relay_E,Data Transmission,X-Band,RSA-4096,512,539,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 12:15:18,Lunar_Probe,Earth,Relay_C,Orbit,S-Band,RSA-4096,1024,993,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 13:17:04,DeepSpace_Satellite,Earth,Relay_D,Orbit,S-Band,Post-Quantum,2048,2121,-78,64,100.0,92,96.0,94.0,Normal
2026-07-15 13:05:00,Mars_Rover,Earth,Relay_A,Cruise,Ka-Band,RSA-4096,4096,1191,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 14:07:00,Lunar_Probe,Earth,Relay_C,Data Transmission,S-Band,AES-256,1024,921,-66,62,96.88,96,93.0,94.5,Normal
2026-07-15 13:30:14,Orbiter_1,Earth,Relay_B,Data Transmission,Ka-Band,AES-256,512,1312,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 12:40:59,ISS_Module,Earth,Unknown_Relay,Launch,X-Band,Post-Quantum,1024,187,-10,51,79.69,40,76.5,58.25,Spoofing
2026-07-15 14:08:00,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,RSA-4096,4096,2077,-79,61,95.31,91,91.5,91.25,Normal
2026-07-15 13:18:40,Orbiter_1,Earth,Relay_B,Sample Collection,Ka-Band,AES-256,4096,1284,-72,63,98.44,98,94.5,96.25,Normal
2026-07-15 13:06:30,Orbiter_1,Earth,Relay_B,Surface Operation,X-Band,Post-Quantum,512,1339,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:54:18,Lunar_Probe,Earth,Relay_C,Cruise,X-Band,Post-Quantum,512,1006,-65,63,98.44,95,94.5,94.75,Normal
2026-07-15 13:07:00,ISS_Module,Earth,Relay_E,Launch,Ka-Band,Post-Quantum,4096,586,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 13:07:15,ISS_Module,Earth,Unknown_Relay,Surface Operation,X-Band,RSA-4096,2048,221,-11,52,81.25,41,78.0,59.5,Spoofing
2026-07-15 13:32:30,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,Post-Quantum,512,976,-67,60,93.75,97,90.0,93.5,Normal
2026-07-15 12:17:41,DeepSpace_Satellite,Earth,Relay_X,Launch,Ka-Band,RSA-4096,512,1337,-32,37,57.81,62,55.5,58.75,Injection
2026-07-15 11:27:44,Orbiter_1,Earth,Relay_B,Cruise,S-Band,RSA-4096,512,1302,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:40:24,Mars_Rover,Earth,Relay_X,Sample Collection,Ka-Band,AES-256,1024,679,-23,38,59.38,53,57.0,55.0,Injection
2026-07-15 12:05:40,Orbiter_1,Earth,Relay_B,Cruise,X-Band,Post-Quantum,512,1321,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 12:43:35,Orbiter_1,Earth,Relay_B,Launch,S-Band,AES-256,512,1273,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 13:09:00,Lunar_Probe,Earth,Relay_C,Surface Operation,Ka-Band,AES-256,512,982,-64,64,100.0,94,96.0,95.0,Normal
2026-07-15 13:09:15,ISS_Module,Earth,Unknown_Relay,Orbit,X-Band,RSA-4096,2048,214,-15,52,81.25,45,78.0,61.5,Spoofing
2026-07-15 11:28:26,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,Post-Quantum,1024,1193,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 14:13:00,ISS_Module,Earth,Relay_E,Data Transmission,Ka-Band,AES-256,512,526,-55,64,100.0,85,96.0,90.5,Normal
2026-07-15 13:35:20,Orbiter_1,Earth,Relay_B,Data Transmission,Ka-Band,AES-256,2048,1283,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 14:00:59,Mars_Rover,Earth,Relay_A,Cruise,X-Band,AES-256,2048,1180,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 13:48:36,ISS_Module,Earth,Relay_E,Cruise,X-Band,RSA-4096,4096,489,-58,64,100.0,88,96.0,92.0,Normal
2026-07-15 12:45:19,Lunar_Probe,Earth,Relay_C,Orbit,S-Band,RSA-4096,4096,907,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 11:16:24,ISS_Module,Earth,Relay_E,Orbit,Ka-Band,AES-256,2048,529,-59,64,100.0,89,96.0,92.5,Normal
2026-07-15 12:58:30,Orbiter_1,Earth,Relay_B,Return Mission,X-Band,AES-256,1024,1293,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 13:37:02,Lunar_Probe,Earth,Relay_C,Cruise,X-Band,AES-256,512,906,-68,64,100.0,98,96.0,97.0,Normal
2026-07-15 13:50:06,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,S-Band,Post-Quantum,1024,2201,-81,62,96.88,89,93.0,91.0,Normal
2026-07-15 13:24:48,Mars_Rover,Earth,Relay_A,Launch,X-Band,AES-256,2048,1217,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 12:33:48,Orbiter_1,Earth,Relay_B,Cruise,S-Band,AES-256,512,1250,-71,62,96.88,99,93.0,96.0,Normal
2026-07-15 14:03:50,Orbiter_1,Earth,Unknown_Relay,Sample Collection,S-Band,AES-256,512,457,-24,52,81.25,54,78.0,66.0,Spoofing
2026-07-15 14:04:09,Lunar_Probe,Earth,Relay_C,Launch,X-Band,AES-256,4096,913,-66,62,96.88,96,93.0,94.5,Normal
2026-07-15 14:04:28,DeepSpace_Satellite,Earth,Relay_D,Landing,X-Band,RSA-4096,2048,1999,-82,60,93.75,88,90.0,89.0,Normal
2026-07-15 12:47:29,Orbiter_1,Earth,Relay_B,Data Transmission,S-Band,AES-256,1024,1333,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 14:18:00,Lunar_Probe,Earth,Unknown_Relay,Cruise,Ka-Band,AES-256,1024,331,-19,51,79.69,49,76.5,62.75,Spoofing
2026-07-15 11:30:25,Lunar_Probe,Earth,Relay_C,Surface Operation,Ka-Band,RSA-4096,2048,920,-64,61,95.31,94,91.5,92.75,Normal
2026-07-15 14:18:40,Orbiter_1,Earth,Trusted,Surface Operation,S-Band,RSA-4096,1024,4864,-87,42,65.62,83,63.0,73.0,Replay
2026-07-15 12:48:21,ISS_Module,Earth,Unknown_Relay,Return Mission,X-Band,AES-256,4096,180,-14,50,78.12,44,75.0,59.5,Spoofing
2026-07-15 11:04:50,ISS_Module,Earth,Relay_E,Cruise,S-Band,RSA-4096,512,494,-57,62,96.88,87,93.0,90.0,Normal
2026-07-15 12:35:48,Mars_Rover,Earth,Relay_A,Sample Collection,X-Band,Post-Quantum,2048,1191,-70,64,100.0,100,96.0,98.0,Normal
2026-07-15 14:20:00,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,X-Band,AES-256,4096,1947,-81,62,96.88,89,93.0,91.0,Normal
2026-07-15 13:54:18,Orbiter_1,Earth,Unknown_Relay,Launch,S-Band,AES-256,1024,444,-25,48,75.0,55,72.0,63.5,Spoofing
2026-07-15 13:02:28,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,RSA-4096,512,1046,-66,62,96.88,96,93.0,94.5,Normal
2026-07-15 14:07:57,Lunar_Probe,Earth,Unknown_Relay,Data Transmission,X-Band,Post-Quantum,2048,356,-23,48,75.0,53,72.0,62.5,Spoofing
2026-07-15 13:16:00,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,Post-Quantum,4096,1000,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 11:44:40,Lunar_Probe,Earth,Relay_C,Launch,X-Band,AES-256,512,1042,-65,64,100.0,95,96.0,95.5,Normal
2026-07-15 14:08:54,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,AES-256,512,989,-65,64,100.0,95,96.0,95.5,Normal
2026-07-15 14:09:13,DeepSpace_Satellite,Earth,Relay_D,Landing,S-Band,RSA-4096,4096,2455,-82,61,95.31,88,91.5,89.75,Normal
2026-07-15 12:50:44,ISS_Module,Earth,Relay_E,Sample Collection,S-Band,Post-Quantum,2048,474,-59,63,98.44,89,94.5,91.75,Normal
2026-07-15 11:45:12,Mars_Rover,Earth,Relay_A,Return Mission,X-Band,RSA-4096,4096,1246,-71,60,93.75,99,90.0,94.5,Normal
2026-07-15 12:24:50,Lunar_Probe,Earth,Relay_C,Orbit,X-Band,AES-256,512,1019,-66,63,98.44,96,94.5,95.25,Normal
2026-07-15 13:57:18,Lunar_Probe,Earth,Relay_C,Data Transmission,X-Band,AES-256,1024,972,-66,60,93.75,96,90.0,93.0,Normal
2026-07-15 14:24:00,Orbiter_1,Earth,Relay_B,Data Transmission,S-Band,RSA-4096,1024,1343,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:06:05,ISS_Module,Earth,Relay_E,Sample Collection,X-Band,AES-256,2048,488,-58,64,100.0,88,96.0,92.0,Normal
2026-07-15 12:38:48,Lunar_Probe,Earth,Relay_C,Orbit,X-Band,AES-256,512,956,-65,64,100.0,95,96.0,95.5,Normal
2026-07-15 13:18:45,DeepSpace_Satellite,Earth,Relay_D,Orbit,Ka-Band,AES-256,1024,2454,-76,62,96.88,94,93.0,93.5,Normal
2026-07-15 14:12:04,Mars_Rover,Earth,Relay_A,Data Transmission,X-Band,RSA-4096,4096,1244,-71,64,100.0,99,96.0,97.5,Normal
2026-07-15 13:05:58,Orbiter_1,Earth,Relay_B,Cruise,Ka-Band,Post-Quantum,2048,1258,-69,63,98.44,99,94.5,96.75,Normal
2026-07-15 11:59:42,Lunar_Probe,Earth,Relay_C,Orbit,S-Band,RSA-4096,4096,1006,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 12:53:07,ISS_Module,Earth,Relay_E,Launch,X-Band,Post-Quantum,512,633,-59,62,96.88,89,93.0,91.0,Normal
2026-07-15 14:00:00,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,RSA-4096,2048,2129,-76,58,90.62,94,87.0,90.5,Normal
2026-07-15 12:26:51,ISS_Module,Earth,Relay_E,Orbit,X-Band,Post-Quantum,2048,470,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 11:06:50,Lunar_Probe,Earth,Relay_C,Cruise,S-Band,Post-Quantum,1024,1050,-66,61,95.31,96,91.5,93.75,Normal
2026-07-15 14:00:54,Orbiter_1,Earth,Relay_B,Surface Operation,Ka-Band,AES-256,2048,1267,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 14:01:12,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,S-Band,RSA-4096,1024,2205,-82,63,98.44,88,94.5,91.25,Normal
2026-07-15 11:33:55,ISS_Module,Earth,Relay_E,Orbit,X-Band,AES-256,512,559,-57,62,96.88,87,93.0,90.0,Normal
2026-07-15 14:01:48,Lunar_Probe,Earth,Relay_C,Sample Collection,X-Band,RSA-4096,2048,953,-66,63,98.44,96,94.5,95.25,Normal
2026-07-15 11:20:42,ISS_Module,Earth,Trusted,Surface Operation,Ka-Band,Post-Quantum,4096,1926,-71,43,67.19,99,64.5,81.75,Replay
2026-07-15 12:55:04,Mars_Rover,Earth,Relay_A,Data Transmission,S-Band,Post-Quantum,512,1216,-71,61,95.31,99,91.5,95.25,Normal
2026-07-15 13:49:13,Lunar_Probe,Earth,Relay_C,Sample Collection,X-Band,RSA-4096,1024,994,-66,63,98.44,96,94.5,95.25,Normal
2026-07-15 12:01:30,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,Ka-Band,RSA-4096,512,1808,-76,61,95.31,94,91.5,92.75,Normal
2026-07-15 11:34:37,DeepSpace_Satellite,Earth,Relay_D,Data Transmission,X-Band,RSA-4096,1024,2321,-80,63,98.44,90,94.5,92.25,Normal
2026-07-15 14:30:40,ISS_Module,Earth,Relay_E,Orbit,S-Band,Post-Quantum,1024,561,-60,63,98.44,90,94.5,92.25,Normal
2026-07-15 12:01:57,ISS_Module,Earth,Relay_E,Return Mission,S-Band,AES-256,1024,636,-56,63,98.44,86,94.5,90.25,Normal
2026-07-15 13:23:30,Orbiter_1,Earth,Relay_B,Data Transmission,X-Band,RSA-4096,2048,1345,-71,64,100.0,99,96.0,97.5,Normal
2026-07-15 12:43:00,Orbiter_1,Earth,Relay_X,Data Transmission,S-Band,Post-Quantum,4096,695,-19,39,60.94,49,58.5,53.75,Injection
2026-07-15 14:04:48,Mars_Rover,Earth,Relay_A,Cruise,Ka-Band,Post-Quantum,2048,1207,-72,64,100.0,98,96.0,97.0,Normal
2026-07-15 13:24:15,Mars_Rover,Earth,Relay_A,Return Mission,S-Band,AES-256,512,1190,-71,60,93.75,99,90.0,94.5,Normal
2026-07-15 11:21:48,Orbiter_1,Earth,Relay_X,Sample Collection,S-Band,RSA-4096,512,720,-21,37,57.81,51,55.5,53.25,Injection
2026-07-15 13:52:03,ISS_Module,Earth,Relay_E,Orbit,S-Band,AES-256,1024,600,-57,64,100.0,87,96.0,91.5,Normal
2026-07-15 12:30:20,Lunar_Probe,Earth,Relay_C,Launch,X-Band,AES-256,2048,1019,-66,64,100.0,96,96.0,96.0,Normal
2026-07-15 13:25:15,Orbiter_1,Earth,Trusted,Surface Operation,Ka-Band,RSA-4096,4096,5126,-85,41,64.06,85,61.5,73.25,Replay
2026-07-15 14:34:00,Orbiter_1,Earth,Trusted,Sample Collection,S-Band,AES-256,4096,4978,-86,40,62.5,84,60.0,72.0,Replay
2026-07-15 13:25:45,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,X-Band,RSA-4096,2048,1823,-76,58,90.62,94,87.0,90.5,Normal
2026-07-15 14:20:56,ISS_Module,Earth,Relay_E,Cruise,S-Band,RSA-4096,512,464,-56,64,100.0,86,96.0,91.0,Normal
2026-07-15 14:07:30,ISS_Module,Earth,Relay_E,Cruise,S-Band,RSA-4096,1024,562,-59,64,100.0,89,96.0,92.5,Normal
2026-07-15 12:17:40,Mars_Rover,Earth,Relay_A,Sample Collection,Ka-Band,AES-256,2048,1218,-73,61,95.31,97,91.5,94.25,Normal
2026-07-15 13:40:32,Mars_Rover,Earth,Relay_A,Surface Operation,Ka-Band,RSA-4096,4096,1201,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:22:48,ISS_Module,Earth,Unknown_Relay,Return Mission,S-Band,Post-Quantum,1024,167,-14,50,78.12,44,75.0,59.5,Spoofing
2026-07-15 13:54:53,ISS_Module,Earth,Relay_E,Cruise,Ka-Band,AES-256,4096,581,-56,62,96.88,86,93.0,89.5,Normal
2026-07-15 12:59:50,Orbiter_1,Earth,Trusted,Cruise,X-Band,RSA-4096,1024,4757,-87,42,65.62,83,63.0,73.0,Replay
2026-07-15 14:37:00,Mars_Rover,Earth,Relay_A,Data Transmission,X-Band,RSA-4096,4096,1237,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 14:37:20,Lunar_Probe,Earth,Relay_C,Return Mission,X-Band,AES-256,2048,1003,-66,60,93.75,96,90.0,93.0,Normal
2026-07-15 14:23:47,Mars_Rover,Earth,Relay_X,Launch,X-Band,Post-Quantum,2048,662,-20,38,59.38,50,57.0,53.5,Injection
2026-07-15 12:05:06,Lunar_Probe,Earth,Relay_C,Launch,S-Band,Post-Quantum,4096,935,-64,62,96.88,94,93.0,93.5,Normal
2026-07-15 12:47:00,ISS_Module,Earth,Relay_E,Launch,Ka-Band,Post-Quantum,2048,511,-58,64,100.0,88,96.0,92.0,Normal
2026-07-15 13:15:04,Lunar_Probe,Earth,Relay_C,Orbit,S-Band,AES-256,4096,1032,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 11:37:39,Mars_Rover,Earth,Relay_A,Return Mission,Ka-Band,RSA-4096,2048,1205,-71,60,93.75,99,90.0,94.5,Normal
2026-07-15 13:01:34,ISS_Module,Earth,Trusted,Surface Operation,X-Band,Post-Quantum,1024,2272,-75,44,68.75,95,66.0,80.5,Replay
2026-07-15 13:15:46,Orbiter_1,Earth,Relay_B,Return Mission,Ka-Band,RSA-4096,2048,1346,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 12:06:00,Orbiter_1,Earth,Trusted,Sample Collection,Ka-Band,AES-256,1024,5050,-84,41,64.06,86,61.5,73.75,Replay
2026-07-15 12:34:11,Mars_Rover,Earth,Relay_A,Surface Operation,S-Band,Post-Quantum,1024,1183,-73,64,100.0,97,96.0,96.5,Normal
2026-07-15 13:16:28,Lunar_Probe,Earth,Trusted,Cruise,X-Band,Post-Quantum,1024,3644,-83,42,65.62,87,63.0,75.0,Replay
2026-07-15 11:10:15,Orbiter_1,Earth,Relay_B,Return Mission,X-Band,AES-256,4096,1315,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 13:31:00,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,S-Band,AES-256,1024,2038,-82,62,96.88,88,93.0,90.5,Normal
2026-07-15 11:52:40,Lunar_Probe,Earth,Relay_C,Orbit,Ka-Band,Post-Quantum,512,1014,-67,60,93.75,97,90.0,93.5,Normal
2026-07-15 12:21:00,ISS_Module,Earth,Relay_E,Surface Operation,Ka-Band,AES-256,4096,552,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 12:35:17,Mars_Rover,Earth,Relay_A,Sample Collection,S-Band,Post-Quantum,1024,1212,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 12:07:12,Mars_Rover,Earth,Relay_A,Landing,X-Band,AES-256,2048,1245,-73,62,96.88,97,93.0,95.0,Normal
2026-07-15 11:39:03,Mars_Rover,Earth,Relay_A,Sample Collection,X-Band,Post-Quantum,2048,1191,-70,63,98.44,100,94.5,97.25,Normal
2026-07-15 13:04:10,Lunar_Probe,Earth,Relay_C,Landing,S-Band,Post-Quantum,4096,914,-65,61,95.31,95,91.5,93.25,Normal
2026-07-15 12:07:39,Lunar_Probe,Earth,Trusted,Data Transmission,Ka-Band,RSA-4096,2048,3575,-79,42,65.62,91,63.0,77.0,Replay
2026-07-15 12:50:24,ISS_Module,Earth,Relay_E,Cruise,S-Band,AES-256,2048,608,-56,63,98.44,86,94.5,90.25,Normal
2026-07-15 12:50:36,Mars_Rover,Earth,Relay_A,Surface Operation,S-Band,AES-256,2048,1198,-72,61,95.31,98,91.5,94.75,Normal
2026-07-15 12:22:20,Mars_Rover,Earth,Relay_A,Cruise,X-Band,RSA-4096,4096,1239,-72,64,100.0,98,96.0,97.0,Normal
2026-07-15 13:48:00,Mars_Rover,Earth,Relay_A,Launch,X-Band,RSA-4096,2048,1209,-72,60,93.75,98,90.0,94.0,Normal
2026-07-15 11:11:20,ISS_Module,Earth,Unknown_Relay,Cruise,Ka-Band,RSA-4096,4096,193,-12,52,81.25,42,78.0,60.0,Spoofing
2026-07-15 11:39:59,Lunar_Probe,Earth,Relay_C,Launch,Ka-Band,RSA-4096,2048,1045,-68,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:40:06,Lunar_Probe,Earth,Relay_C,Data Transmission,S-Band,AES-256,2048,956,-64,62,96.88,94,93.0,93.5,Normal
2026-07-15 11:25:54,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,Ka-Band,AES-256,1024,1876,-76,60,93.75,94,90.0,92.0,Normal
2026-07-15 11:40:20,Mars_Rover,Earth,Relay_A,Landing,S-Band,Post-Quantum,1024,1193,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 14:03:57,Lunar_Probe,Earth,Unknown_Relay,Sample Collection,X-Band,RSA-4096,1024,352,-19,52,81.25,49,78.0,63.5,Spoofing
2026-07-15 12:52:24,Lunar_Probe,Earth,Relay_C,Sample Collection,X-Band,RSA-4096,512,972,-68,63,98.44,98,94.5,96.25,Normal
2026-07-15 14:47:40,Orbiter_1,Earth,Relay_B,Surface Operation,X-Band,AES-256,2048,1301,-68,61,95.31,98,91.5,94.75,Normal
2026-07-15 13:50:24,Lunar_Probe,Earth,Relay_C,Surface Operation,Ka-Band,Post-Quantum,512,992,-64,63,98.44,94,94.5,94.25,Normal
2026-07-15 13:50:40,Orbiter_1,Earth,Relay_B,Return Mission,S-Band,Post-Quantum,2048,1306,-70,60,93.75,100,90.0,95.0,Normal
2026-07-15 11:12:10,Mars_Rover,Earth,Relay_A,Sample Collection,Ka-Band,Post-Quantum,2048,1191,-71,63,98.44,99,94.5,96.75,Normal
2026-07-15 11:41:09,ISS_Module,Earth,Relay_E,Launch,X-Band,AES-256,512,533,-57,63,98.44,87,94.5,90.75,Normal
2026-07-15 12:10:12,Mars_Rover,Earth,Relay_A,Return Mission,Ka-Band,RSA-4096,4096,1244,-73,63,98.44,97,94.5,95.75,Normal
2026-07-15 12:24:50,Orbiter_1,Earth,Relay_B,Launch,X-Band,AES-256,1024,1308,-72,62,96.88,98,93.0,95.5,Normal
2026-07-15 11:27:00,ISS_Module,Earth,Relay_E,Surface Operation,S-Band,Post-Quantum,4096,562,-57,64,100.0,87,96.0,91.5,Normal
2026-07-15 12:25:10,DeepSpace_Satellite,Earth,Relay_D,Orbit,Ka-Band,RSA-4096,1024,2306,-82,63,98.44,88,94.5,91.25,Normal
2026-07-15 11:41:44,DeepSpace_Satellite,Earth,Relay_D,Sample Collection,S-Band,Post-Quantum,512,2485,-76,58,90.62,94,87.0,90.5,Normal
2026-07-15 11:41:51,ISS_Module,Earth,Unknown_Relay,Landing,S-Band,RSA-4096,1024,210,-11,52,81.25,41,78.0,59.5,Spoofing
2026-07-15 14:36:46,DeepSpace_Satellite,Earth,Relay_D,Surface Operation,X-Band,AES-256,1024,2064,-76,64,100.0,94,96.0,95.0,Normal
2026-07-15 13:38:45,Lunar_Probe,Earth,Relay_C,Surface Operation,S-Band,RSA-4096,1024,1019,-66,64,100.0,96,96.0,96.0,Normal
2026-07-15 14:37:24,Lunar_Probe,Earth,Relay_C,Orbit,S-Band,AES-256,1024,925,-67,62,96.88,97,93.0,95.0,Normal
2026-07-15 13:10:01,Mars_Rover,Earth,Relay_A,Data Transmission,X-Band,RSA-4096,4096,1244,-70,62,96.88,100,93.0,96.5,Normal
2026-07-15 13:39:30,ISS_Module,Earth,Relay_E,Surface Operation,Ka-Band,Post-Quantum,1024,492,-56,63,98.44,86,94.5,90.25,Normal
2026-07-15 11:13:15,ISS_Module,Earth,Relay_E,Launch,S-Band,AES-256,4096,546,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 13:40:00,ISS_Module,Earth,Relay_E,Orbit,X-Band,Post-Quantum,1024,636,-60,63,98.44,90,94.5,92.25,Normal
2026-07-15 11:57:28,DeepSpace_Satellite,Earth,Relay_D,Return Mission,Ka-Band,RSA-4096,1024,2157,-78,61,95.31,92,91.5,91.75,Normal
2026-07-15 14:24:36,Lunar_Probe,Earth,Relay_C,Return Mission,S-Band,Post-Quantum,2048,1044,-68,60,93.75,98,90.0,94.0,Normal
2026-07-15 13:11:19,DeepSpace_Satellite,Earth,Relay_D,Launch,Ka-Band,Post-Quantum,4096,2465,-80,64,100.0,90,96.0,93.0,Normal
2026-07-15 11:57:52,ISS_Module,Earth,Relay_E,Orbit,Ka-Band,RSA-4096,4096,531,-55,63,98.44,85,94.5,89.75,Normal
2026-07-15 14:55:00,Orbiter_1,Earth,Relay_B,Cruise,Ka-Band,RSA-4096,2048,1332,-71,64,100.0,99,96.0,97.5,Normal
