bundle_id,timestamp,source,destination,relay_path,propagation_delay_sec,rss_dbm,packet_size_bytes,transmission_rate_bps,ttl_original,status
453,2026-08-01T00:43:25,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.99,-96.83,544,268,3600,Normal
866,2026-08-01T00:44:09,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.35,-95.41,479,272,3600,Normal
454,2026-08-01T00:44:21,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.47,-91.57,491,245,3600,Normal
44,2026-08-01T00:44:25,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.63,-96.45,516,236,3600,Normal
867,2026-08-01T00:44:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.71,-98.12,473,266,3600,Normal
45,2026-08-01T00:45:00,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.42,-98.31,477,255,3600,Normal
455,2026-08-01T00:45:00,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.3,-97.75,468,276,3600,Normal
868,2026-08-01T00:45:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.02,-99.51,486,276,3600,Normal
46,2026-08-01T00:45:43,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,735.75,-98.82,477,235,3600,Normal
456,2026-08-01T00:46:00,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.55,-95.33,555,271,3600,Normal
869,2026-08-01T00:46:22,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,718.31,-97.57,514,275,3600,Normal
47,2026-08-01T00:46:37,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.86,-97.7,507,252,3600,Normal
457,2026-08-01T00:46:56,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.89,-97.76,497,272,3600,Normal
870,2026-08-01T00:47:22,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.21,-99.38,556,242,3600,Normal
48,2026-08-01T00:47:53,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,741.4,-95.53,534,241,3600,Normal
458,2026-08-01T00:48:00,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.05,-98.94,471,245,3600,Normal
871,2026-08-01T00:48:38,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.22,-99.16,514,245,3600,Normal
49,2026-08-01T00:48:41,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.8,-90.81,536,238,3600,Normal
459,2026-08-01T00:49:12,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.74,-96.4,465,275,3600,Normal
50,2026-08-01T00:49:31,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.87,-95.8,512,270,3600,Normal
872,2026-08-01T00:49:48,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.31,-93.67,466,262,3600,Normal
51,2026-08-01T00:50:11,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.86,-95.07,547,238,3600,Normal
460,2026-08-01T00:50:25,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.34,-99.43,494,268,3600,Normal
873,2026-08-01T00:50:25,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.59,-94.37,462,268,3600,Normal
52,2026-08-01T00:50:45,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.57,-92.48,473,271,3600,Normal
461,2026-08-01T00:51:01,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,698.86,-92.71,513,256,3600,Normal
53,2026-08-01T00:51:30,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.41,-90.63,469,262,3600,Normal
874,2026-08-01T00:51:32,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.57,-97.75,461,237,3600,Normal
462,2026-08-01T00:52:08,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.11,-92.35,499,254,3600,Normal
54,2026-08-01T00:52:36,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.98,-99.13,481,264,3600,Normal
875,2026-08-01T00:52:52,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.24,-96.79,476,267,3600,Normal
55,2026-08-01T00:53:21,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.87,-91.49,526,254,3600,Normal
463,2026-08-01T00:53:21,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.83,-95.0,496,236,3600,Normal
876,2026-08-01T00:53:37,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.21,-91.12,524,273,3600,Normal
464,2026-08-01T00:53:57,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.16,-99.0,469,269,3600,Normal
56,2026-08-01T00:54:50,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,730.88,-90.94,507,276,3600,Normal
877,2026-08-01T00:54:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.41,-90.82,526,264,3600,Normal
465,2026-08-01T00:55:13,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.52,-93.21,507,243,3600,Normal
57,2026-08-01T00:55:26,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.56,-92.27,487,273,3600,Normal
466,2026-08-01T00:56:13,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.45,-91.18,534,254,3600,Normal
878,2026-08-01T00:56:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.04,-94.88,493,258,3600,Normal
467,2026-08-01T00:56:47,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.37,-97.95,472,270,3600,Normal
58,2026-08-01T00:56:52,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.37,-92.57,489,253,3600,Normal
879,2026-08-01T00:57:26,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.09,-97.9,505,243,3600,Normal
59,2026-08-01T00:57:56,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.79,-96.06,561,262,3600,Normal
468,2026-08-01T00:57:58,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.12,-97.85,556,265,3600,Normal
60,2026-08-01T00:58:26,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,727.25,-95.52,556,239,3600,Normal
880,2026-08-01T00:58:40,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.72,-97.13,486,237,3600,Normal
469,2026-08-01T00:59:01,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,705.94,-91.77,518,274,3600,Normal
470,2026-08-01T00:59:45,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,732.86,-96.23,479,262,3600,Normal
61,2026-08-01T00:59:52,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,704.2,-91.35,471,258,3600,Normal
881,2026-08-01T00:59:55,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,717.3,-93.05,532,243,3600,Normal
882,2026-08-01T01:00:36,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.88,-93.32,508,271,3600,Normal
62,2026-08-01T01:00:39,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.57,-92.25,495,263,3600,Normal
471,2026-08-01T01:00:40,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,699.66,-96.08,481,259,3600,Normal
472,2026-08-01T01:01:34,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,698.59,-92.29,489,264,3600,Normal
883,2026-08-01T01:01:44,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.91,-95.52,467,241,3600,Normal
63,2026-08-01T01:02:03,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,709.8,-94.89,553,270,3600,Normal
884,2026-08-01T01:02:32,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.8,-95.4,507,267,3600,Normal
64,2026-08-01T01:02:38,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.8,-98.13,465,249,3600,Normal
473,2026-08-01T01:02:54,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.1,-91.22,550,243,3600,Normal
65,2026-08-01T01:03:16,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.92,-92.74,536,258,3600,Normal
885,2026-08-01T01:03:34,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,714.77,-92.01,462,270,3600,Normal
474,2026-08-01T01:03:44,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,706.91,-91.33,529,255,3600,Normal
66,2026-08-01T01:04:13,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.63,-91.31,557,263,3600,Normal
67,2026-08-01T01:04:52,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.97,-98.18,520,241,3600,Normal
886,2026-08-01T01:04:53,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,725.19,-93.3,467,275,3600,Normal
475,2026-08-01T01:04:54,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.94,-93.94,500,240,3600,Normal
68,2026-08-01T01:05:30,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,700.21,-93.71,556,275,3600,Normal
476,2026-08-01T01:05:46,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,734.93,-96.11,544,264,3600,Normal
69,2026-08-01T01:06:02,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.23,-92.25,486,239,3600,Normal
887,2026-08-01T01:06:15,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,715.14,-95.23,511,258,3600,Normal
477,2026-08-01T01:06:35,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.09,-95.86,529,248,3600,Normal
478,2026-08-01T01:07:20,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.59,-91.99,531,256,3600,Normal
70,2026-08-01T01:07:21,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.59,-98.56,560,266,3600,Normal
888,2026-08-01T01:07:24,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.63,-94.14,493,239,3600,Normal
479,2026-08-01T01:08:16,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,724.17,-95.71,504,255,3600,Normal
889,2026-08-01T01:08:36,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,701.28,-98.18,474,271,3600,Normal
71,2026-08-01T01:08:50,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,738.57,-98.46,560,268,3600,Normal
890,2026-08-01T01:09:18,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.02,-92.07,464,261,3600,Normal
480,2026-08-01T01:09:20,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.36,-96.38,563,258,3600,Normal
891,2026-08-01T01:10:12,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,726.82,-95.25,532,246,3600,Normal
72,2026-08-01T01:10:16,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,716.21,-91.95,555,267,3600,Normal
481,2026-08-01T01:10:21,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,710.88,-92.03,547,260,3600,Normal
892,2026-08-01T01:11:05,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,707.94,-97.07,462,273,3600,Normal
73,2026-08-01T01:11:12,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.06,-98.46,543,246,3600,Normal
482,2026-08-01T01:11:46,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.91,-90.34,474,268,3600,Normal
893,2026-08-01T01:12:16,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,719.63,-98.7,468,268,3600,Normal
74,2026-08-01T01:12:32,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,728.7,-93.88,464,254,3600,Normal
894,2026-08-01T01:12:49,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,713.99,-97.31,551,269,3600,Normal
483,2026-08-01T01:12:51,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,720.23,-94.95,530,252,3600,Normal
75,2026-08-01T01:13:14,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,733.68,-94.62,492,268,3600,Normal
76,2026-08-01T01:13:58,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,708.03,-96.52,501,246,3600,Normal
895,2026-08-01T01:14:09,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.0,-98.07,488,237,3600,Normal
484,2026-08-01T01:14:14,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,717.57,-91.84,518,268,3600,Normal
77,2026-08-01T01:14:32,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,740.17,-92.9,526,251,3600,Normal
896,2026-08-01T01:14:43,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,734.45,-90.99,482,256,3600,Normal
485,2026-08-01T01:14:58,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,711.02,-92.86,515,242,3600,Normal
897,2026-08-01T01:15:19,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.73,-95.3,480,257,3600,Normal
78,2026-08-01T01:15:55,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,721.56,-99.17,472,275,3600,Normal
486,2026-08-01T01:15:57,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,722.84,-97.59,511,256,3600,Normal
898,2026-08-01T01:16:04,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.03,-99.25,517,258,3600,Normal
79,2026-08-01T01:16:36,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,723.48,-99.59,464,259,3600,Normal
487,2026-08-01T01:17:03,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,703.33,-97.61,545,250,3600,Normal
899,2026-08-01T01:17:21,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.96,-96.32,497,254,3600,Normal
80,2026-08-01T01:17:28,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,729.87,-93.23,522,256,3600,Normal
81,2026-08-01T01:18:22,Rover-1,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,737.26,-92.06,465,253,3600,Normal
488,2026-08-01T01:18:25,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,731.09,-97.47,505,244,3600,Normal
900,2026-08-01T01:18:33,Rover-3,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,716.85,-91.24,541,258,3600,Normal
489,2026-08-01T01:19:22,Rover-2,Earth Ground Station,Mars Surface Rover>Mars Orbiter>Lunar Relay Satellite 2>Lunar Relay Satellite 1>Earth Ground Station,702.82,-98.14,537,247,3600,Normal
